idx,p6,p12,p7,p1,p3,p2,p8,p9,ok,step_height,step_length,stable_pairs,longest_streak,mean_y,std_y
199693,39.3,-37,61.9,15,43.5,51,36.7,39.4,1,35.6341,69.7061,9,2.519961e+01,-86.0772,8.71621
345977,38.3,-40,63.9,15,42.5,48,36.7,41.4,1,34.9169,64.4207,11,3.140452e+01,-85.7069,8.71665
368357,38.3,-39,63.9,14,43.5,50,37.7,41.4,1,33.5981,61.7893,9,2.744316e+01,-86.2965,8.71682
255937,38.3,-38,61.9,15,43.5,49,35.7,40.4,1,35.3024,67.18,10,2.799853e+01,-85.2772,8.71766
173956,37.3,-39,62.9,14,42.5,48,35.7,39.4,1,34.2033,60.4829,10,2.870643e+01,-85.021,8.71978
47101,37.3,-40,63.9,14,39.5,48,37.7,37.4,1,34.6699,58.9889,11,2.824101e+01,-85.1777,8.7231
129102,38.3,-40,63.9,15,40.5,49,37.7,38.4,1,36.0248,63.9904,11,3.015732e+01,-85.5711,8.72426
57612,38.3,-38,63.9,13,41.5,51,37.7,37.4,1,32.7515,58.1569,8,2.506036e+01,-86.4846,8.72445
364613,39.3,-38,63.9,14,42.5,49,37.7,41.4,1,33.5685,63.9818,8,2.598701e+01,-87.0929,8.7248
139833,39.3,-39,62.9,16,42.5,52,37.7,38.4,1,38.5527,70.7756,11,2.948570e+01,-85.6905,8.72724
371614,40.3,-38,63.9,15,43.5,51,37.7,41.4,1,34.9526,69.2209,8,2.791876e+01,-87.402,8.72753
61576,37.3,-40,62.9,15,42.5,52,37.7,37.4,1,36.4081,63.214,11,2.967132e+01,-84.6608,8.72788
100333,39.3,-39,62.9,15,39.5,50,35.7,38.4,1,31.851,65.4994,11,2.580264e+01,-86.063,8.72903
126031,37.3,-39,60.9,16,40.5,48,37.7,38.4,1,37.8599,69.2381,11,2.832847e+01,-83.8921,8.72924
192219,40.3,-37,62.9,15,41.5,49,36.7,39.4,1,35.698,70.404,10,2.992489e+01,-86.913,8.72941
98942,38.3,-37,61.9,14,42.5,49,35.7,38.4,1,34.3754,64.0913,10,2.787782e+01,-85.6187,8.72972
383110,41.3,-39,63.9,17,41.5,50,38.7,41.4,1,39.5908,77.4383,10,3.052850e+01,-87.1057,8.72975
271163,39.3,-38,60.9,17,42.5,49,36.7,40.4,1,39.0434,77.3924,11,3.117791e+01,-84.6805,8.72985
207239,40.3,-38,63.9,15,40.5,49,37.7,39.4,1,35.7033,68.6836,10,2.889430e+01,-87.2231,8.73101
173842,38.3,-37,62.9,13,42.5,48,35.7,39.4,1,32.8008,59.717,7,2.569469e+01,-86.3014,8.73135
147732,38.3,-39,63.9,14,40.5,50,38.7,38.4,1,34.5073,61.3138,8,2.565024e+01,-86.207,8.73335
29077,38.3,-40,62.9,15,40.5,52,35.7,37.4,1,31.8445,63.1886,11,2.516370e+01,-85.2225,8.73396
35218,39.3,-37,62.9,14,40.5,49,36.7,37.4,1,34.411,64.6989,10,2.845987e+01,-86.58,8.73425
364827,38.3,-40,62.9,16,42.5,49,37.7,41.4,1,36.6138,68.8447,11,3.016658e+01,-85.2115,8.73465
252193,39.3,-37,61.9,15,42.5,48,35.7,40.4,1,35.4556,69.7002,10,2.934360e+01,-85.9763,8.73468
256051,37.3,-40,61.9,16,43.5,49,35.7,40.4,1,36.8421,67.5713,13,3.383619e+01,-83.9434,8.73687
376476,37.3,-40,63.9,14,41.5,48,38.7,41.4,1,33.9755,59.7248,9,2.622710e+01,-85.5098,8.74009
125238,39.3,-38,63.9,14,39.5,48,37.7,38.4,1,34.1953,63.3325,9,2.714094e+01,-86.8808,8.74153
292970,41.3,-37,62.9,16,42.5,51,37.7,40.4,1,37.9427,76.3103,9,2.688456e+01,-87.3085,8.74227
346157,38.3,-39,60.9,17,42.5,48,36.7,41.4,1,38.5165,74.7973,11,2.929520e+01,-84.1799,8.74557
199593,39.3,-37,62.9,14,43.5,51,36.7,39.4,1,34.0584,65.0421,8,2.742605e+01,-86.7522,8.74585
267119,40.3,-37,63.9,14,41.5,48,36.7,40.4,1,33.6862,65.8641,8,2.779854e+01,-87.6838,8.74588
371714,40.3,-38,62.9,16,43.5,51,37.7,41.4,1,37.0328,73.7779,8,2.552654e+01,-86.6959,8.74594
204202,38.3,-40,62.9,16,40.5,48,37.7,39.4,1,37.6192,68.3826,12,3.141934e+01,-84.971,8.74674
353078,39.3,-40,62.9,17,43.5,50,36.7,41.4,1,38.4032,73.8003,13,3.607238e+01,-85.168,8.74676
136662,38.3,-38,60.9,16,42.5,51,37.7,38.4,1,38.3707,71.8237,10,2.538120e+01,-84.659,8.74781
376209,40.3,-39,62.9,17,40.5,48,38.7,41.4,1,39.4689,76.6176,9,2.602777e+01,-86.1942,8.74796
189062,38.3,-38,61.9,15,41.5,48,36.7,39.4,1,35.7708,67.1385,10,2.806543e+01,-85.2967,8.75104
379953,39.3,-40,62.9,17,41.5,49,38.7,41.4,1,38.9959,73.9834,10,2.867806e+01,-85.4953,8.75107
114048,39.3,-36,60.9,15,41.5,49,36.7,38.4,1,36.2644,71.421,10,2.613504e+01,-85.7951,8.75179
193006,37.3,-39,59.9,17,42.5,49,36.7,39.4,1,39.0957,73.7382,12,2.953410e+01,-83.0514,8.75198
167208,39.3,-39,62.9,15,41.5,51,34.7,39.4,1,31.8001,65.5836,11,2.594882e+01,-85.9962,8.7537
196049,40.3,-36,60.9,16,42.5,50,36.7,39.4,1,38.1234,77.2484,10,2.766265e+01,-85.9034,8.75402
174036,37.3,-38,60.9,15,42.5,48,35.7,39.4,1,35.7167,66.3429,11,2.788750e+01,-84.2807,8.75498
382990,41.3,-38,63.9,16,41.5,50,38.7,41.4,1,37.6555,74.5847,8,2.589787e+01,-87.7116,8.75589
35118,39.3,-37,63.9,13,40.5,49,36.7,37.4,1,32.6728,60.1531,8,2.657286e+01,-87.17,8.75882
189162,38.3,-38,60.9,16,41.5,48,36.7,39.4,1,37.5677,71.8095,11,2.958321e+01,-84.5379,8.76022
334174,40.3,-36,60.9,16,43.5,49,35.7,41.4,1,37.0658,77.4313,10,2.734251e+01,-85.9602,8.76253
346057,38.3,-39,61.9,16,42.5,48,36.7,41.4,1,36.7861,70.2638,10,2.804427e+01,-84.9379,8.76495
364927,38.3,-40,61.9,17,42.5,49,37.7,41.4,1,38.6902,73.0977,10,2.829607e+01,-84.4952,8.76532
192119,40.3,-37,63.9,14,41.5,49,36.7,39.4,1,33.9514,65.6773,8,2.815613e+01,-87.6055,8.76645
282926,37.3,-40,61.9,16,41.5,48,37.7,40.4,1,37.153,67.8752,11,3.003984e+01,-84.2152,8.76685
330931,37.3,-39,61.9,15,43.5,48,35.7,41.4,1,35.2569,65.0703,10,2.641443e+01,-84.6318,8.76688
349234,40.3,-39,63.9,16,42.5,49,36.7,41.4,1,36.8669,71.7925,11,3.292770e+01,-86.6145,8.76709
349100,41.3,-36,62.9,15,42.5,49,36.7,41.4,1,35.3215,73.3709,8,2.619971e+01,-87.8337,8.76754
274493,39.3,-37,63.9,13,43.5,50,36.7,40.4,1,32.593,60.5895,7,2.543681e+01,-87.3584,8.76978
349587,38.3,-38,62.9,14,43.5,49,36.7,41.4,1,33.9875,63.1219,8,2.571408e+01,-86.1015,8.77241
361083,39.3,-39,62.9,16,41.5,48,37.7,41.4,1,37.0051,71.1564,10,2.836403e+01,-85.9239,8.77307
349701,37.3,-40,62.9,15,43.5,49,36.7,41.4,1,35.2448,63.7443,11,3.051699e+01,-84.8458,8.77319
352978,39.3,-40,63.9,16,43.5,50,36.7,41.4,1,36.7443,69.379,12,3.408548e+01,-85.9115,8.77387
320459,40.3,-39,62.9,16,41.5,50,34.7,41.4,1,33.0518,70.9489,9,2.713529e+01,-86.2993,8.77438
364240,41.3,-38,63.9,16,41.5,49,37.7,41.4,1,37.1798,74.5039,10,3.018541e+01,-87.5241,8.77447
390584,40.3,-39,62.9,17,43.5,52,38.7,41.4,1,39.6885,76.6737,9,2.580449e+01,-86.2475,8.77448
334274,40.3,-36,59.9,17,43.5,49,35.7,41.4,1,39.0938,82.2492,10,2.869019e+01,-84.9736,8.77502
293457,38.3,-39,62.9,15,43.5,51,37.7,40.4,1,35.6399,65.9815,9,2.656795e+01,-85.6577,8.77696
282826,37.3,-40,62.9,15,41.5,48,37.7,40.4,1,35.6158,63.6823,10,2.849696e+01,-84.8377,8.77709
267606,37.3,-39,63.9,13,42.5,48,36.7,40.4,1,32.9612,56.3532,8,2.591658e+01,-85.6763,8.78102
17041,37.3,-37,60.9,14,41.5,48,35.7,37.4,1,34.8783,63.3217,11,2.780658e+01,-84.6211,8.78112
364727,38.3,-40,63.9,15,42.5,49,37.7,41.4,1,35.26,64.5882,11,3.086006e+01,-85.8097,8.78205
136676,37.3,-40,61.9,16,42.5,51,37.7,38.4,1,38.0639,67.5673,12,3.086861e+01,-84.0507,8.78213
264229,40.3,-40,63.9,16,41.5,52,35.7,40.4,1,33.0448,69.24,11,2.640800e+01,-86.5532,8.78332
286356,37.3,-39,63.9,13,42.5,49,37.7,40.4,1,32.9922,56.4654,8,2.558201e+01,-85.7537,8.78362
192706,37.3,-39,62.9,14,42.5,49,36.7,39.4,1,34.4066,60.5904,10,2.812732e+01,-85.1403,8.78447
121536,37.3,-38,60.9,15,43.5,51,36.7,38.4,1,36.1933,66.3354,10,2.765206e+01,-84.3496,8.78518
47201,37.3,-40,62.9,15,39.5,48,37.7,37.4,1,36.9049,63.1351,12,3.012496e+01,-84.5731,8.78538
296614,40.3,-38,63.9,15,43.5,52,37.7,40.4,1,35.5853,68.9833,9,2.825296e+01,-87.3112,8.78552
277864,40.3,-38,63.9,15,43.5,51,36.7,40.4,1,35.5122,68.7861,9,2.872172e+01,-87.1359,8.78631
121436,37.3,-38,61.9,14,43.5,51,36.7,38.4,1,34.651,61.9925,9,2.611484e+01,-84.9932,8.78841
277964,40.3,-38,62.9,16,43.5,51,36.7,40.4,1,37.5692,73.524,11,3.034236e+01,-86.3712,8.79011
282459,40.3,-39,62.9,17,40.5,48,37.7,40.4,1,40.0848,76.3805,11,3.095358e+01,-85.8598,8.79266
242402,38.3,-40,60.9,17,41.5,50,34.7,40.4,1,34.5997,71.9692,8,2.732203e+01,-83.7088,8.7928
124593,39.3,-37,62.9,14,43.5,52,36.7,38.4,1,34.5249,64.8938,9,2.779891e+01,-86.6598,8.797
271077,38.3,-40,62.9,16,42.5,49,36.7,40.4,1,37.2693,68.4196,13,3.404604e+01,-84.9262,8.7978
237147,38.3,-36,59.9,15,43.5,48,34.7,40.4,1,35.7267,70.6925,10,2.575670e+01,-84.7901,8.79837
330250,41.3,-36,63.9,14,42.5,48,35.7,41.4,1,33.7972,68.2424,8,2.901313e+01,-88.3719,8.7984
289613,39.3,-38,63.9,14,42.5,50,37.7,40.4,1,34.0973,63.7673,8,2.626236e+01,-87.0084,8.79863
78406,37.3,-39,60.9,15,39.5,48,34.7,38.4,1,32.2343,64.0152,9,2.534307e+01,-84.0486,8.79871
274607,38.3,-39,63.9,14,43.5,50,36.7,40.4,1,34.1442,61.4089,9,2.821739e+01,-86.0983,8.79873
360983,39.3,-39,63.9,15,41.5,48,37.7,41.4,1,35.3823,66.8062,9,2.699531e+01,-86.5727,8.79928
282239,40.3,-38,63.9,15,40.5,48,37.7,40.4,1,35.7319,68.8994,9,2.853758e+01,-87.2614,8.80094
270863,39.3,-38,63.9,14,42.5,49,36.7,40.4,1,34.0924,63.5845,8,2.660951e+01,-86.8849,8.80371
199793,39.3,-37,60.9,16,43.5,51,36.7,39.4,1,38.0832,74.497,10,2.647946e+01,-85.2414,8.8044
95098,39.3,-36,62.9,13,41.5,48,35.7,38.4,1,33.1127,61.7653,8,2.722190e+01,-86.9958,8.80511
132932,38.3,-39,61.9,16,41.5,50,37.7,38.4,1,38.6574,70.008,11,2.889730e+01,-84.7703,8.80679
222952,38.3,-40,62.9,16,40.5,49,38.7,39.4,1,38.3411,68.5742,11,3.085385e+01,-85.1331,8.8069
138609,40.3,-39,63.9,16,40.5,52,37.7,38.4,1,34.9503,71.0391,10,2.633770e+01,-86.5137,8.80749
286203,39.3,-40,62.9,17,41.5,49,37.7,40.4,1,39.5791,73.7604,12,3.315343e+01,-85.1871,8.80814
177566,37.3,-37,61.9,13,43.5,49,35.7,39.4,1,33.2871,59.0665,8,2.512207e+01,-85.3991,8.80918
180923,39.3,-36,60.9,15,43.5,50,35.7,39.4,1,36.1501,71.4757,10,2.618720e+01,-85.6923,8.80987
188962,38.3,-38,62.9,14,41.5,48,36.7,39.4,1,34.4996,62.7375,9,2.649561e+01,-85.9152,8.81206
211556,37.3,-39,61.9,15,42.5,50,37.7,39.4,1,36.2005,65.0503,10,2.641395e+01,-84.67,8.81291
120250,41.3,-36,63.9,14,41.5,51,36.7,38.4,1,33.9118,67.8286,8,2.570613e+01,-88.3112,8.81413
289240,41.3,-38,63.9,16,41.5,50,37.7,40.4,1,38.1745,74.3445,10,3.060783e+01,-87.4307,8.81444
214613,39.3,-38,63.9,14,42.5,51,37.7,39.4,1,34.3666,63.5618,8,2.655247e+01,-86.9482,8.81446
271177,38.3,-40,61.9,17,42.5,49,36.7,40.4,1,39.1403,72.8628,13,3.290025e+01,-84.1569,8.81612
293357,38.3,-39,63.9,14,43.5,51,37.7,40.4,1,34.2653,61.581,9,2.779993e+01,-86.2017,8.81629
293557,38.3,-39,61.9,16,43.5,51,37.7,40.4,1,37.6594,70.2717,10,2.789983e+01,-84.9835,8.81646
117792,38.3,-37,60.9,15,42.5,50,36.7,38.4,1,36.507,68.8236,9,2.505450e+01,-85.0639,8.81818
129068,39.3,-37,61.9,15,40.5,49,37.7,38.4,1,37.0701,69.5691,9,2.531909e+01,-86.1064,8.81841
110218,39.3,-37,62.9,14,40.5,48,36.7,38.4,1,34.6737,64.8385,9,2.806154e+01,-86.6164,8.81868
379733,39.3,-39,63.9,15,41.5,49,38.7,41.4,1,35.7643,66.9675,8,2.671377e+01,-86.6798,8.81902
10213,39.3,-38,62.9,14,40.5,51,34.7,37.4,1,31.1147,62.453,11,2.569765e+01,-86.3515,8.81906
383477,38.3,-40,63.9,15,42.5,50,38.7,41.4,1,35.701,64.7396,10,2.826588e+01,-85.8976,8.81975
296834,40.3,-39,62.9,17,43.5,52,37.7,40.4,1,40.137,76.4363,11,3.058353e+01,-85.9246,8.82295
229733,39.3,-39,63.9,15,41.5,51,38.7,39.4,1,36.6359,66.5757,9,2.727826e+01,-86.5832,8.82421
102586,37.3,-38,62.9,13,43.5,50,35.7,38.4,1,33.4916,57.479,9,2.768401e+01,-85.3858,8.82546
352944,40.3,-37,61.9,16,43.5,50,36.7,41.4,1,37.4584,75.5694,9,2.635818e+01,-86.3346,8.82644
267333,39.3,-39,62.9,16,41.5,48,36.7,40.4,1,37.6486,70.8831,12,3.286632e+01,-85.6146,8.82708
330851,37.3,-40,63.9,14,43.5,48,35.7,41.4,1,34.2675,59.2565,10,2.913777e+01,-85.2433,8.8271
237067,38.3,-37,61.9,14,43.5,48,34.7,40.4,1,34.524,64.2023,9,2.753396e+01,-85.6363,8.8302
225578,39.3,-40,62.9,17,39.5,50,38.7,39.4,1,35.372,93.7209,10,2.587410e+01,-85.1957,8.83062
301576,37.3,-40,62.9,15,41.5,49,38.7,40.4,1,36.2244,63.836,9,2.541561e+01,-84.9204,8.83129
53982,38.3,-39,63.9,14,40.5,50,37.7,37.4,1,35.1496,61.0602,9,2.630879e+01,-86.0009,8.83133
301476,37.3,-40,63.9,14,41.5,49,38.7,40.4,1,34.6118,59.5483,9,2.653133e+01,-85.4309,8.83139
199493,39.3,-37,63.9,13,43.5,51,36.7,39.4,1,32.9826,60.4564,7,2.572527e+01,-87.2764,8.83268
237261,37.3,-38,59.9,16,43.5,48,34.7,40.4,1,37.3079,70.8762,12,2.956516e+01,-83.4352,8.83567
282726,37.3,-40,63.9,14,41.5,48,37.7,40.4,1,34.4956,59.3886,9,2.685346e+01,-85.3424,8.83743
124493,39.3,-37,63.9,13,43.5,52,36.7,38.4,1,33.0705,60.3263,7,2.602839e+01,-87.2188,8.83779
334074,40.3,-36,61.9,15,43.5,49,35.7,41.4,1,35.745,72.4752,9,2.602319e+01,-86.7859,8.8381
189176,37.3,-40,61.9,16,41.5,48,36.7,39.4,1,37.806,67.5245,12,3.117272e+01,-83.9246,8.83878
199000,41.3,-36,63.9,14,42.5,51,36.7,39.4,1,34.1355,68.0092,7,2.535716e+01,-88.3726,8.83884
352844,40.3,-37,62.9,15,43.5,50,36.7,41.4,1,35.689,70.6913,8,2.515295e+01,-87.0966,8.83935
297732,38.3,-39,63.9,14,40.5,48,38.7,40.4,1,34.6331,61.6425,8,2.515320e+01,-86.2421,8.84085
256017,38.3,-37,59.9,16,43.5,49,35.7,40.4,1,37.522,73.6755,10,2.599812e+01,-84.3187,8.84199
283026,37.3,-40,60.9,17,41.5,48,37.7,40.4,1,39.5438,72.1499,11,2.812117e+01,-83.4744,8.84293
195963,39.3,-38,62.9,15,42.5,50,36.7,39.4,1,36.2705,67.8604,10,2.861068e+01,-86.1481,8.84329
345957,38.3,-39,62.9,15,42.5,48,36.7,41.4,1,35.646,65.9261,9,2.670356e+01,-85.578,8.84375
255951,37.3,-40,62.9,15,43.5,49,35.7,40.4,1,35.9165,63.3201,12,3.180208e+01,-84.5835,8.8439
131828,39.3,-40,62.9,17,39.5,50,37.7,38.4,1,35.5325,92.5746,12,3.105804e+01,-84.8883,8.84414
98842,38.3,-37,62.9,13,42.5,49,35.7,38.4,1,33.4674,59.5725,8,2.605289e+01,-86.1837,8.84561
39048,39.3,-36,60.9,15,41.5,50,36.7,37.4,1,37.4387,71.3295,10,2.651794e+01,-85.6702,8.84745
222732,38.3,-39,63.9,14,40.5,49,38.7,39.4,1,34.9009,61.4721,8,2.539634e+01,-86.1999,8.84769
368551,37.3,-40,61.9,16,43.5,50,37.7,41.4,1,37.5822,68.1077,10,2.645145e+01,-84.3117,8.85055
255837,38.3,-38,62.9,14,43.5,49,35.7,40.4,1,34.5163,62.7618,9,2.642412e+01,-85.8741,8.85249
25333,39.3,-39,62.9,15,39.5,51,35.7,37.4,1,32.472,65.3988,10,2.627963e+01,-85.905,8.85307
199707,38.3,-39,62.9,15,43.5,51,36.7,39.4,1,36.24,65.5624,11,3.052725e+01,-85.4036,8.85382
333994,40.3,-37,63.9,14,43.5,49,35.7,41.4,1,34.1535,65.8628,7,2.775796e+01,-87.6007,8.85416
270977,38.3,-40,63.9,15,42.5,49,36.7,40.4,1,35.9305,64.1904,11,3.200122e+01,-85.568,8.85428
110318,39.3,-37,61.9,15,40.5,48,36.7,38.4,1,36.8655,69.5458,10,2.575224e+01,-85.8904,8.85484
383577,38.3,-40,62.9,16,42.5,50,38.7,41.4,1,37.7975,68.9916,9,2.682895e+01,-85.2891,8.85736
189076,37.3,-40,62.9,15,41.5,48,36.7,39.4,1,36.302,63.281,11,2.945677e+01,-84.5919,8.85865
361183,39.3,-39,61.9,17,41.5,48,37.7,41.4,1,39.5193,75.6984,10,2.571296e+01,-85.1433,8.85949
173936,37.3,-38,61.9,14,42.5,48,35.7,39.4,1,34.8124,61.9541,9,2.631311e+01,-84.8996,8.86094
289813,39.3,-38,61.9,16,42.5,50,37.7,40.4,1,38.1714,72.8342,9,2.534889e+01,-85.6821,8.86112
330737,38.3,-38,63.9,13,43.5,48,35.7,41.4,1,33.1152,58.4149,8,2.704212e+01,-86.4609,8.86138
124693,39.3,-37,61.9,15,43.5,52,36.7,38.4,1,36.8879,69.5781,9,2.553890e+01,-85.9303,8.8624
386854,40.3,-40,63.9,17,42.5,51,38.7,41.4,1,39.8076,74.7768,11,3.265363e+01,-86.3614,8.8631
16941,37.3,-37,61.9,13,41.5,48,35.7,37.4,1,33.814,58.7927,9,2.596894e+01,-85.2107,8.86335
257428,39.3,-40,61.9,17,40.5,50,35.7,40.4,1,35.049,72.7958,8,2.721784e+01,-84.7675,8.86455
267233,39.3,-39,63.9,15,41.5,48,36.7,40.4,1,36.0276,66.3905,11,3.100142e+01,-86.3152,8.86573
252093,39.3,-37,62.9,14,42.5,48,35.7,40.4,1,34.5581,65.0051,9,2.764613e+01,-86.6296,8.86887
92881,37.3,-39,59.9,16,42.5,52,34.7,38.4,1,33.9935,68.4503,8,2.668149e+01,-83.2484,8.86911
368451,37.3,-40,62.9,15,43.5,50,37.7,41.4,1,35.9733,63.8872,10,2.790197e+01,-84.909,8.86966
249203,39.3,-40,62.9,16,42.5,52,34.7,40.4,1,33.3781,68.4664,9,2.649157e+01,-85.4375,8.87131
234728,39.3,-40,63.9,15,39.5,48,34.7,40.4,1,31.9982,63.9804,11,2.526258e+01,-86.1433,8.87239
121636,37.3,-38,59.9,16,43.5,51,36.7,38.4,1,38.3726,70.9073,11,2.913984e+01,-83.5623,8.87422
110118,39.3,-37,63.9,13,40.5,48,36.7,38.4,1,33.291,60.2734,7,2.625977e+01,-87.1744,8.87464
304733,39.3,-39,63.9,15,41.5,50,38.7,40.4,1,36.4391,66.7668,9,2.698822e+01,-86.6096,8.87516
160401,37.3,-40,60.9,16,40.5,49,34.7,39.4,1,33.6276,66.8338,8,2.577334e+01,-83.5236,8.87837
195863,39.3,-38,63.9,14,42.5,50,36.7,39.4,1,34.686,63.4097,8,2.695649e+01,-86.7851,8.87962
192606,37.3,-39,63.9,13,42.5,49,36.7,39.4,1,33.564,56.2394,8,2.627668e+01,-85.5816,8.88048
199807,38.3,-39,61.9,16,43.5,51,36.7,39.4,1,38.1904,70.0294,12,3.235198e+01,-84.6787,8.88203
218357,38.3,-39,63.9,14,43.5,52,37.7,39.4,1,34.8364,61.3801,8,2.542877e+01,-86.1197,8.8866
367984,40.3,-39,63.9,16,42.5,50,37.7,41.4,1,37.6228,71.899,9,2.888197e+01,-86.7762,8.88687
274787,38.3,-38,60.9,16,43.5,50,36.7,40.4,1,37.908,71.9397,9,2.509046e+01,-84.6569,8.88736
349601,37.3,-40,63.9,14,43.5,49,36.7,41.4,1,34.5019,59.4198,10,2.861369e+01,-85.3261,8.88858
175427,38.3,-40,61.9,16,39.5,49,35.7,39.4,1,33.7388,67.6108,9,2.578290e+01,-84.5793,8.88872
155426,37.3,-40,61.9,16,42.5,52,38.7,38.4,1,39.2974,67.7218,10,2.716085e+01,-84.1874,8.89268
226476,37.3,-40,63.9,14,41.5,50,38.7,39.4,1,35.1561,59.3797,9,2.684754e+01,-85.3661,8.89274
371728,39.3,-40,63.9,16,43.5,51,37.7,41.4,1,37.4544,69.5621,10,3.076127e+01,-86.0463,8.89446
120863,39.3,-38,63.9,14,42.5,51,36.7,38.4,1,34.9901,63.2798,9,2.732934e+01,-86.7093,8.89513
56814,40.3,-38,61.9,17,39.5,51,37.7,37.4,1,38.3648,77.3169,8,2.872928e+01,-85.4441,8.89515
117806,37.3,-39,61.9,15,42.5,50,36.7,38.4,1,36.7988,64.6874,12,3.044831e+01,-84.4122,8.89993
199607,38.3,-39,63.9,14,43.5,51,36.7,39.4,1,34.8753,61.2398,9,2.865579e+01,-85.9881,8.90096
189276,37.3,-40,60.9,17,41.5,48,36.7,39.4,1,39.8678,71.9135,13,3.283355e+01,-83.1287,8.90164
285983,39.3,-39,63.9,15,41.5,49,37.7,40.4,1,36.2761,66.587,9,2.731648e+01,-86.4668,8.90524
147952,38.3,-40,62.9,16,40.5,50,38.7,38.4,1,39.9791,68.3742,12,3.131613e+01,-85.0536,8.90582
136456,37.3,-39,62.9,14,42.5,51,37.7,38.4,1,35.3463,60.5648,9,2.529666e+01,-85.1493,8.90623
274000,41.3,-36,63.9,14,42.5,50,36.7,40.4,1,34.4302,68.1756,7,2.509886e+01,-88.4163,8.90759
252207,38.3,-39,62.9,15,42.5,48,35.7,40.4,1,36.3066,65.4818,11,3.084437e+01,-85.294,8.90765
117706,37.3,-39,62.9,14,42.5,50,36.7,38.4,1,35.2486,60.4636,10,2.857850e+01,-85.0225,8.90811
22276,37.3,-40,60.9,16,39.5,50,35.7,37.4,1,34.2298,66.7706,8,2.620981e+01,-83.4247,8.90841
135983,39.3,-39,63.9,15,41.5,51,37.7,38.4,1,37.2983,66.1738,10,2.803323e+01,-86.3405,8.90875
102666,37.3,-37,60.9,14,43.5,50,35.7,38.4,1,35.2242,63.3874,10,2.717015e+01,-84.7026,8.90879
252273,39.3,-36,59.9,16,42.5,48,35.7,40.4,1,38.0123,76.4015,10,2.720578e+01,-84.9213,8.90938
289727,38.3,-40,63.9,15,42.5,50,37.7,40.4,1,36.2342,64.3752,10,2.901469e+01,-85.695,8.90952
274100,41.3,-36,62.9,15,42.5,50,36.7,40.4,1,36.4364,73.1695,8,2.649944e+01,-87.6911,8.90976
113962,38.3,-38,62.9,14,41.5,49,36.7,38.4,1,35.2423,62.6031,9,2.685461e+01,-85.8071,8.91165
330831,37.3,-39,62.9,14,43.5,48,35.7,41.4,1,34.672,60.6811,9,2.770035e+01,-85.15,8.91379
196063,39.3,-38,61.9,16,42.5,50,36.7,39.4,1,38.7176,72.5787,11,3.024198e+01,-85.3522,8.91674
301676,37.3,-40,61.9,16,41.5,49,38.7,40.4,1,38.5999,68.0241,10,2.665450e+01,-84.2853,8.91692
46436,37.3,-38,61.9,14,43.5,52,36.7,37.4,1,35.5697,61.8504,10,2.648956e+01,-84.8711,8.91891
218457,38.3,-39,62.9,15,43.5,52,37.7,39.4,1,36.7477,65.7501,9,2.690062e+01,-85.5374,8.9192
256131,37.3,-39,59.9,17,43.5,49,35.7,40.4,1,39.4174,73.703,12,2.959078e+01,-82.9627,8.92044
308477,38.3,-40,63.9,15,42.5,51,38.7,40.4,1,36.581,64.5436,10,2.862049e+01,-85.8076,8.92393
188976,37.3,-40,63.9,14,41.5,48,36.7,39.4,1,35.1667,59.0966,10,2.767530e+01,-85.1334,8.92574
114062,38.3,-38,61.9,15,41.5,49,36.7,38.4,1,37.1104,67.0385,11,2.851286e+01,-85.1413,8.92807
85307,38.3,-39,61.9,15,40.5,50,34.7,38.4,1,32.7103,64.7526,8,2.593598e+01,-84.895,8.92987
334288,39.3,-38,60.9,17,43.5,49,35.7,41.4,1,39.5328,77.3563,11,3.130269e+01,-84.5596,8.93002
207826,37.3,-40,62.9,15,41.5,49,37.7,39.4,1,36.7395,63.4683,11,2.891596e+01,-84.7144,8.93156
368351,37.3,-40,63.9,14,43.5,50,37.7,41.4,1,34.8178,59.566,9,2.632479e+01,-85.3925,8.93238
207726,37.3,-40,63.9,14,41.5,49,37.7,39.4,1,35.1972,59.2024,9,2.721420e+01,-85.2524,8.93261
282339,40.3,-38,62.9,16,40.5,48,37.7,40.4,1,38.7829,73.5555,9,2.602580e+01,-86.4966,8.93303
252173,39.3,-36,60.9,15,42.5,48,35.7,40.4,1,36.4698,71.5145,9,2.587515e+01,-85.7703,8.93451
99022,38.3,-36,59.9,15,42.5,49,35.7,38.4,1,36.9852,70.6107,10,2.607233e+01,-84.6624,8.9356
256031,37.3,-39,60.9,16,43.5,49,35.7,40.4,1,37.7785,69.2311,11,2.824026e+01,-83.7626,8.93669
274801,37.3,-40,61.9,16,43.5,50,36.7,40.4,1,37.8138,67.6971,11,3.032307e+01,-84.0609,8.93678
32147,38.3,-36,59.9,15,40.5,48,36.7,37.4,1,37.6197,70.5466,10,2.601177e+01,-84.7431,8.93813
274587,38.3,-38,62.9,14,43.5,50,36.7,40.4,1,34.9582,62.8733,8,2.602461e+01,-85.9669,8.94025
203982,38.3,-39,63.9,14,40.5,48,37.7,39.4,1,35.1968,61.2817,8,2.569727e+01,-86.0562,8.94064
345370,41.3,-37,63.9,15,41.5,48,36.7,41.4,1,36.1419,71.3769,8,2.578041e+01,-87.8985,8.94316
141051,37.3,-40,61.9,16,39.5,48,38.7,38.4,1,39.6899,67.5944,11,2.750417e+01,-84.104,8.94417
