score,ok,streak,height,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
44.16063453416691,True,6.362847382445416,37.797787151721494,13.501376724536449,48.52087300959556,39.81441984846607,56.56327254661988,41.236118892184564,37.610941190087985,62.998769232161486,37.729336137510764,37.570067763219804,47.43126952745893,66.87222072660293,-37.946083229983564,-9.562939051715066
43.90332306748299,True,17.904663930161274,25.99865913732171,15.638157292600127,49.81622206057181,43.32080612389202,56.176817037403765,38.12322144298038,41.17908205520651,62.5246910280694,38.50358387390084,38.699661873204064,49.92618086933557,66.63727823814388,-36.17038888344069,-7.523366256674523
43.53955997105048,True,17.326194712905778,26.213365258144705,16.523456694745757,51.51708096993817,40.97810835495554,54.43098732942892,41.43497981855923,40.11415970034948,62.3467110629038,38.64893225452602,40.01590527084293,47.03129242860863,66.96841654046185,-38.80248499120009,-7.1464451401356905
42.794073206571184,True,18.214827243454753,24.579245963116435,15.943129722418442,51.41999569129439,42.13713139650481,56.79125678031955,39.88637950966088,40.09724576918021,60.547180470832544,35.55783256615232,39.00224362570289,48.35375138523739,65.90230485838728,-37.21177036510216,-6.972840265868521
42.68313104435042,True,33.054166232550344,9.628964811800074,16.150767376561916,48.323836166276195,43.02338899182364,56.743043140537836,38.319246700845255,41.08128891915095,62.59861186635466,38.25191162382253,37.84386617490515,48.462363435785555,66.1765338015817,-38.537715424107525,-9.098930387253384
42.50848453276652,True,16.83255403102111,25.675930501745412,15.641446527117887,50.07911345281187,40.682897699454585,55.40801127212592,40.82348262968035,39.514441712902375,61.117292091892686,37.67079000811861,41.036923412804526,47.03160893401514,64.81912297905113,-37.88883305757042,-6.1181976334195785
42.2069630368562,True,7.576005729817261,34.63095730703894,13.269325074120164,48.87424342069318,40.70613699458674,56.195476385938406,42.03240997166855,37.707254359499544,62.04472612116515,38.662125150031564,40.80186013487592,47.68583644187272,67.53613881751134,-37.600531419385845,-5.874336420569601
42.09711789141282,True,6.65742532416661,35.43969256724621,14.067300759810172,50.56384719431923,39.94620869438351,55.53906100267642,39.91489482531683,41.11526371008432,63.40341176151277,35.753556203004365,39.40234445220119,47.714607522120524,67.35051135737929,-36.51792572065293,-8.606220834205468
42.03038486707315,True,16.041917876252896,25.988466990820257,14.180420651998865,49.64796882518466,41.70275466081592,54.04391627573137,39.21910394975589,37.848944068528255,60.697831226666345,38.23861006489986,39.503256233011115,49.52301755529902,66.90867233108452,-36.820615022792516,-5.842385536953865
41.76312380170754,True,6.553637665345406,35.20948613636214,14.164717448936518,49.592159565818235,40.71821659128896,57.110484030423,39.94538865585585,38.989848729801764,62.35253711697557,34.918186667262106,39.46787860106455,47.56895847510037,67.01957401770656,-38.19320764868138,-6.909412834028668
41.728391513646194,True,16.273123907531748,25.455267606114447,16.183890654812004,51.199020235864566,42.87812513595896,56.28736951372649,39.229828861078545,40.29701720733022,62.568225809421826,35.21638621608291,38.19793689120752,49.422996029024894,64.1036149023021,-38.33606255224184,-5.824931058474627
41.649723763243635,True,8.769524412440125,32.88019935080351,16.648496643696042,49.369308070727385,40.91714795457925,56.88795913659496,40.98369824530917,39.87323639999784,62.67325324011928,37.140306320315005,38.16905667654685,47.986076542109444,65.93234660322962,-39.10053184802873,-5.908357489637724
41.28777457796458,True,25.47761702183037,15.810157556134214,15.963779195680033,51.03797318090503,42.9687558822009,57.08406956959384,40.16107881043823,37.935889770556,61.144492373155636,36.727181100946225,37.94259928406824,50.40518136394877,67.21733036543942,-39.88420736271926,-9.028946212673766
41.17338279019356,True,27.137463253610964,14.035919536582597,16.998288028071247,49.915683505369465,40.470372727382966,56.21760613631512,38.91805257191157,40.960505838374225,62.108317170191256,37.80205552825508,38.92264697749169,49.13460050966505,65.1370382222063,-38.95375349045859,-7.748733839904906
